date,open,high,low,close,adjclose,volume,predicted,,
2022-05-10 00:00:00+08:00,19.45999908,19.87000084,19.29999924,19.71999931,19.71999931,167354025,19.65525386,,
2022-05-11 00:00:00+08:00,19.67000008,20.20000076,19.57999992,19.95999908,19.95999908,168822870,19.91503752,,
2022-05-12 00:00:00+08:00,19.62999916,19.82999992,19.45999908,19.46999931,19.46999931,103657448,19.51912847,,
2022-05-13 00:00:00+08:00,19.67000008,20.05999947,19.67000008,20,20,117490271,19.94443707,,
2022-05-16 00:00:00+08:00,20.20000076,20.28000069,19.87999916,20.05999947,20.05999947,48172951,20.06012915,,
2022-05-17 00:00:00+08:00,20.12000084,20.73999977,20.12000084,20.71999931,20.71999931,98356864,20.60524894,,
2022-05-18 00:00:00+08:00,20.70000076,20.84000015,20.5,20.73999977,20.73999977,142581838,20.7101361,,
2022-05-19 00:00:00+08:00,20.26000023,20.42000008,20.04000092,20.28000069,20.28000069,133236386,20.25451438,,
2022-05-20 00:00:00+08:00,20.60000038,20.94000053,20.54000092,20.86000061,20.86000061,160190938,20.80981265,,
2022-05-23 00:00:00+08:00,20.79999924,20.79999924,20.44000053,20.62000084,20.62000084,150373246,20.61298046,,
2022-05-24 00:00:00+08:00,20.62000084,20.70000076,20.15999985,20.31999969,20.31999969,198966206,20.34028732,,
2022-05-25 00:00:00+08:00,20.31999969,20.57999992,20.28000069,20.37999916,20.37999916,112669338,20.39137522,,
2022-05-26 00:00:00+08:00,20.47999954,20.47999954,20.07999992,20.29999924,20.29999924,174165709,20.28321997,,
2022-05-27 00:00:00+08:00,20.79999924,21,20.71999931,20.92000008,20.92000008,214806299,20.89323055,,
2022-05-30 00:00:00+08:00,21.13999939,21.37999916,21.10000038,21.31999969,21.31999969,265929929,21.2854364,,
2022-05-31 00:00:00+08:00,21.29999924,21.63999939,21.26000023,21.62000084,21.62000084,190120151,21.55451723,,
2022-06-01 00:00:00+08:00,21.68000031,21.68000031,21.42000008,21.52000046,21.52000046,123915116,21.5297412,,
2022-06-02 00:00:00+08:00,21.28000069,21.37999916,21.12000084,21.34000015,21.34000015,81242588,21.31018619,,
2022-06-06 00:00:00+08:00,21.5,21.95999908,21.28000069,21.89999962,21.89999962,175221440,21.78719193,,
2022-06-07 00:00:00+08:00,21.76000023,22.02000046,21.65999985,21.79999924,21.79999924,109107533,21.80922898,,
2022-06-08 00:00:00+08:00,22.04000092,22.34000015,22,22.26000023,22.26000023,134122104,22.22644513,,
2022-06-09 00:00:00+08:00,22.29999924,22.44000053,22.05999947,22.15999985,22.15999985,144656622,22.18540082,,
2022-06-10 00:00:00+08:00,21.84000015,22.23999977,21.79999924,22.12000084,22.12000084,163233429,22.07752664,,
2022-06-13 00:00:00+08:00,21.45999908,21.62000084,21.29999924,21.34000015,21.34000015,177929084,21.37446522,,
2022-06-14 00:00:00+08:00,21.13999939,21.47999954,21.04000092,21.36000061,21.36000061,183426553,21.31535454,,
2022-06-15 00:00:00+08:00,21.37999916,21.73999977,21.37999916,21.63999939,21.63999939,205830198,21.60474733,,
2022-06-16 00:00:00+08:00,21.81999969,21.84000015,21,21.15999985,21.15999985,216838412,21.22099942,,
2022-06-17 00:00:00+08:00,21.07999992,21.47999954,21.04000092,21.45999908,21.45999908,143787848,21.38323591,,
2022-06-20 00:00:00+08:00,21.39999962,21.52000046,21.18000031,21.52000046,21.52000046,148421430,21.4583836,,
2022-06-21 00:00:00+08:00,21.62000084,21.89999962,21.5,21.87999916,21.87999916,109510200,21.81421843,,
2022-06-22 00:00:00+08:00,21.79999924,21.81999969,21.34000015,21.34000015,21.34000015,146217481,21.41054957,,
2022-06-23 00:00:00+08:00,21.47999954,21.79999924,21.36000061,21.62000084,21.62000084,75195644,21.59999385,,
2022-06-24 00:00:00+08:00,21.78000069,22.10000038,21.76000023,22.04000092,22.04000092,160960759,21.99818466,,
2022-06-27 00:00:00+08:00,22.29999924,22.73999977,22.29999924,22.57999992,22.57999992,228885478,22.54942547,,
2022-06-28 00:00:00+08:00,22.5,22.79999924,22.29999924,22.71999931,22.71999931,129104801,22.65501209,,
2022-06-29 00:00:00+08:00,22.5,22.70000076,22.26000023,22.37999916,22.37999916,189812471,22.4051185,,
2022-06-30 00:00:00+08:00,22.37999916,22.52000046,22.12000084,22.28000069,22.28000069,135900539,22.28852557,,
2022-07-04 00:00:00+08:00,22.20000076,22.36000061,21.89999962,22.28000069,22.28000069,117672839,22.2232915,,
2022-07-05 00:00:00+08:00,22.54000092,22.65999985,22.28000069,22.31999969,22.31999969,142234384,22.36603367,,
2022-07-06 00:00:00+08:00,22.23999977,22.29999924,21.76000023,22.02000046,22.02000046,195911748,22.01098325,,
2022-07-07 00:00:00+08:00,21.95999908,22.18000031,21.73999977,22.18000031,22.18000031,111410111,22.1002951,,
2022-07-08 00:00:00+08:00,22.47999954,22.5,22.13999939,22.21999931,22.21999931,241540824,22.24678513,,
2022-07-11 00:00:00+08:00,22,22,21.52000046,21.63999939,21.63999939,181809122,21.66993177,,
2022-07-12 00:00:00+08:00,21.5,21.60000038,21.29999924,21.36000061,21.36000061,223568540,21.38389512,,
2022-07-13 00:00:00+08:00,21.37999916,21.55999947,21.26000023,21.34000015,21.34000015,126107341,21.36022293,,
2022-07-14 00:00:00+08:00,21.29999924,21.39999962,21.05999947,21.23999977,21.23999977,180926111,21.23020491,,
2022-07-15 00:00:00+08:00,21.04000092,21.18000031,20.71999931,20.84000015,20.84000015,237612829,20.86276111,,
2022-07-18 00:00:00+08:00,20.94000053,21.39999962,20.81999969,21.36000061,21.36000061,347911100,21.25351271,,
2022-07-19 00:00:00+08:00,21.23999977,21.28000069,21.05999947,21.21999931,21.21999931,148132638,21.2026901,,
2022-07-20 00:00:00+08:00,21.44000053,21.63999939,21.39999962,21.44000053,21.44000053,148406712,21.46511911,,
2022-07-21 00:00:00+08:00,21.31999969,21.34000015,21.02000046,21.07999992,21.07999992,154950274,21.10871228,,
2022-07-22 00:00:00+08:00,21.18000031,21.31999969,21.04000092,21.10000038,21.10000038,150992320,21.12306993,,
2022-07-25 00:00:00+08:00,20.95999908,21.12000084,20.86000061,21.12000084,21.12000084,275555313,21.06905424,,
2022-07-26 00:00:00+08:00,21.12000084,21.47999954,21.12000084,21.45999908,21.45999908,350877249,21.39239208,,
2022-07-27 00:00:00+08:00,21.26000023,21.29999924,21.10000038,21.20000076,21.20000076,225013358,21.19736841,,
2022-07-28 00:00:00+08:00,21.28000069,21.29999924,21.04000092,21.12000084,21.12000084,109339105,21.13592285,,
2022-07-29 00:00:00+08:00,21.12000084,21.18000031,20.55999947,20.68000031,20.68000031,263380071,20.72273366,,
2022-08-01 00:00:00+08:00,20.54000092,20.76000023,20.39999962,20.68000031,20.68000031,204872347,20.63658789,,
2022-08-02 00:00:00+08:00,20.42000008,20.42000008,20.02000046,20.20000076,20.20000076,212381789,20.19500797,,
2022-08-03 00:00:00+08:00,20.39999962,20.44000053,20.20000076,20.28000069,20.28000069,113976872,20.2911022,,
2022-08-04 00:00:00+08:00,20.47999954,20.73999977,20.47999954,20.68000031,20.68000031,120567418,20.65312167,,
2022-08-05 00:00:00+08:00,20.73999977,20.79999924,20.60000038,20.70000076,20.70000076,74586466,20.70147376,,
2022-08-08 00:00:00+08:00,20.62000084,20.70000076,20.45999908,20.55999947,20.55999947,133055217,20.56417231,,
2022-08-09 00:00:00+08:00,20.55999947,20.78000069,20.36000061,20.5,20.5,99052923,20.5146016,,
2022-08-10 00:00:00+08:00,20.47999954,20.47999954,19.98999977,20.13999939,20.13999939,112519454,20.16019537,,
2022-08-11 00:00:00+08:00,20.36000061,20.60000038,20.31999969,20.57999992,20.57999992,107900523,20.53597824,,
2022-08-12 00:00:00+08:00,20.57999992,20.73999977,20.54000092,20.71999931,20.71999931,177748177,20.69056058,,
2022-08-15 00:00:00+08:00,20.57999992,20.78000069,20.5,20.57999992,20.57999992,90812276,20.59701217,,
2022-08-16 00:00:00+08:00,20.60000038,20.70000076,20.20000076,20.34000015,20.34000015,108748831,20.36492806,,
2022-08-17 00:00:00+08:00,20.5,20.60000038,20.31999969,20.42000008,20.42000008,66299725,20.43133974,,
2022-08-18 00:00:00+08:00,20.52000046,20.52000046,20.20000076,20.28000069,20.28000069,126065303,20.30130209,,
2022-08-19 00:00:00+08:00,20.20000076,20.44000053,20.18000031,20.31999969,20.31999969,125036387,20.3123038,,
2022-08-22 00:00:00+08:00,20.15999985,20.37999916,20.10000038,20.28000069,20.28000069,75218569,20.26331634,,
2022-08-23 00:00:00+08:00,20.18000031,20.23999977,19.90999985,20.04000092,20.04000092,210017061,20.042018,,
2022-08-24 00:00:00+08:00,20.07999992,20.07999992,19.71999931,19.79999924,19.79999924,124167267,19.82546914,,
2022-08-25 00:00:00+08:00,19.95999908,20.52000046,19.95999908,20.5,20.5,122769830,20.3964311,,
2022-08-26 00:00:00+08:00,20.70000076,20.73999977,20.60000038,20.70000076,20.70000076,158081097,20.69077905,,
2022-08-29 00:00:00+08:00,20.47999954,20.62000084,20.42000008,20.52000046,20.52000046,105587191,20.51953901,,
2022-08-30 00:00:00+08:00,20.52000046,20.57999992,20.18000031,20.5,20.5,123537922,20.4517267,,
2022-08-31 00:00:00+08:00,20.15999985,20.71999931,20.10000038,20.5,20.5,82764525,20.45251391,,
2022-09-01 00:00:00+08:00,20.31999969,20.39999962,20.10000038,20.20000076,20.20000076,143801531,20.2107749,,
2022-09-02 00:00:00+08:00,20.20000076,20.20000076,19.90999985,20.04000092,20.04000092,177306346,20.03828124,,
2022-09-05 00:00:00+08:00,19.84000015,19.87000084,19.62999916,19.79999924,19.79999924,105819505,19.78022228,,
2022-09-06 00:00:00+08:00,19.87999916,19.96999931,19.70999908,19.80999947,19.80999947,160937964,19.81399477,,
2022-09-07 00:00:00+08:00,19.48999977,19.70000076,19.42000008,19.67000008,19.67000008,191017912,19.62440491,,
2022-09-08 00:00:00+08:00,19.69000053,19.69000053,19.43000031,19.47999954,19.47999954,103353915,19.5024756,,
2022-09-09 00:00:00+08:00,19.54000092,20.05999947,19.54000092,20,20,156423869,19.91582932,,
2022-09-13 00:00:00+08:00,20.05999947,20.13999939,19.94000053,19.96999931,19.96999931,123836680,19.99133998,,
2022-09-14 00:00:00+08:00,19.54999924,19.62000084,19.43000031,19.5,19.5,317277119,19.49871706,,
2022-09-15 00:00:00+08:00,19.5,19.64999962,19.48999977,19.55999947,19.55999947,82111227,19.56292397,,
2022-09-16 00:00:00+08:00,19.38999939,19.55999947,19.30999947,19.39999962,19.39999962,215903004,19.40271481,,
2022-09-19 00:00:00+08:00,19.36000061,19.36000061,19.13999939,19.19000053,19.19000053,373475875,19.19695479,,
